date,value
2023-02-26,11.670986329996655
2023-02-27,11.41583882481056
2023-02-28,11.497466644810261
2023-03-01,11.281616313351202
2023-03-02,11.288402888213641
2023-03-03,10.983369309898592
2023-03-04,11.393634256886477
2023-03-05,11.61197968540643
2023-03-06,11.23401709883345
2023-03-07,11.217991497724723
2023-03-08,10.92177026116155
2023-03-09,11.084629655034934
2023-03-10,11.276750785994803
2023-03-11,11.556162814190346
2023-03-12,11.503476329484602
2023-03-13,11.780322394093094
2023-03-14,11.225715874997537
2023-03-15,11.00844043938072
2023-03-16,11.152036544405055
2023-03-17,11.261086274279766
2023-03-18,11.359285019784247
2023-03-19,11.21464300450047
2023-03-20,11.554071050848114
2023-03-21,11.267476299002933
2023-03-22,11.393816096139544
2023-03-23,11.243773060608026
2023-03-24,11.089902063847346
2023-03-25,11.31350575214197
2023-03-26,11.391259163512855
2023-03-27,11.582401010940325
2023-03-28,11.629760770555924
2023-03-29,11.16782512025783
2023-03-30,11.285682767734619
2023-03-31,11.171609351116116
2023-04-01,11.290888468733607
2023-04-02,11.552288334680856
2023-04-03,11.4536850737439
2023-04-04,11.41957648532793
2023-04-05,11.151102082422186
2023-04-06,11.518849254469364
2023-04-07,11.269467156671288
2023-04-08,11.316855420404277
2023-04-09,11.611400544696297
2023-04-10,11.602049599834041
2023-04-11,11.478373747301868
2023-04-12,11.430773508900906
2023-04-13,11.344602625627768
2023-04-14,11.19041180327502
2023-04-15,11.340226652744487
2023-04-16,11.541809463273072
2023-04-17,11.27635583895637
2023-04-18,11.285970611375
2023-04-19,11.5443982354436
2023-04-20,11.477432655720468
2023-04-21,11.231339265536054
2023-04-22,11.510791821069537
2023-04-23,11.626469641316618
2023-04-24,12.079202162682641
2023-04-25,11.675928070188384
2023-04-26,11.313944252979498
2023-04-27,11.08014945050846
2023-04-28,11.019555238349888
2023-04-29,11.44569639512109
2023-04-30,11.456245982644448
2023-05-01,11.393003491151015
2023-05-02,11.39903984322142
2023-05-03,11.158003753526556
2023-05-04,11.462733903149676
2023-05-05,11.378036601896302
2023-05-06,11.398344218311285
2023-05-07,11.775157062827546
2023-05-08,11.60052625933497
2023-05-09,11.348534527137565
2023-05-10,11.529537420700873
2023-05-11,11.270473307737712
2023-05-12,11.069329215554069
2023-05-13,11.349276490123843
2023-05-14,11.399282126291169
2023-05-15,11.358143533770084
2023-05-16,11.592490382306663
2023-05-17,11.56252330380041
2023-05-18,10.954110597810345
2023-05-19,11.28284915100475
2023-05-20,11.25295921562918
2023-05-21,11.429537261215508
2023-05-22,11.447950938618103
2023-05-23,11.294489649360484
2023-05-24,11.253204412449065
2023-05-25,11.00837249778662
2023-05-26,11.207408772497507
2023-05-27,11.310787052451433
2023-05-28,11.433875395402442
2023-05-29,11.367145252432271
2023-05-30,11.303414645502594
2023-05-31,11.324463488900632
2023-06-01,11.172782218886434
2023-06-02,10.98425218561843
2023-06-03,11.296698219026052
2023-06-04,11.545346606897766
2023-06-05,11.215250392263448
2023-06-06,11.433291478150846
2023-06-07,11.073109496825554
2023-06-08,11.144089428605286
2023-06-09,10.97677404482746
2023-06-10,10.970981830256138
2023-06-11,11.147977275420335
2023-06-12,11.431914495982262
2023-06-13,11.349373124323748
2023-06-14,10.995085982566563
2023-06-15,11.112138531808089
2023-06-16,10.799521178332132
2023-06-17,11.188941402932969
2023-06-18,11.167265222540701
2023-06-19,11.283422056976647
2023-06-20,11.273723993130412
2023-06-21,10.9575917432252
2023-06-22,10.914324618086741
2023-06-23,11.15510667508013
2023-06-24,11.067505774291197
2023-06-25,11.429247671223543
2023-06-26,11.166525132867594
2023-06-27,11.300693516109517
2023-06-28,11.257340322017814
2023-06-29,10.555572760939556
2023-06-30,10.838817819742454
2023-07-01,11.194685295221738
2023-07-02,11.227435264827923
2023-07-03,11.345582312780675
2023-07-04,11.08450321040698
2023-07-05,11.007938215353365
2023-07-06,10.856796989199974
2023-07-07,11.087350781624906
2023-07-08,11.100138997582842
2023-07-09,11.262421696558707
2023-07-10,11.182073728685262
2023-07-11,11.05597828523523
2023-07-12,10.884175387664948
2023-07-13,10.893534625246094
2023-07-14,10.803380580796292
2023-07-15,11.059931084267538
2023-07-16,11.477742216058559
2023-07-17,11.329354154885008
2023-07-18,11.035242750842793
2023-07-19,11.084482603080811
2023-07-20,10.728628621566271
2023-07-21,10.516531740028961
2023-07-22,10.821240365586208
2023-07-23,10.842085220252079
2023-07-24,11.102530877231702
2023-07-25,11.043799020073298
2023-07-26,11.112990525956649
2023-07-27,10.796454680584716
2023-07-28,10.747328917500191
2023-07-29,11.05519224343008
2023-07-30,10.749762797809023
2023-07-31,11.1497465165867
2023-08-01,11.116246054641651
2023-08-02,10.599766687693226
2023-08-03,10.87947403020852
2023-08-04,10.79194529380257
2023-08-05,10.82996223208118
2023-08-06,11.138337107331358
2023-08-07,11.417523106700193
2023-08-08,10.990954406166075
2023-08-09,10.822404326543937
2023-08-10,10.603196733779635
2023-08-11,10.578472192783027
2023-08-12,10.98218644329054
2023-08-13,10.881004928537346
2023-08-14,11.054283016646602
2023-08-15,10.859299999822305
2023-08-16,10.824951434217336
2023-08-17,10.690756110987728
2023-08-18,10.830871903889658
2023-08-19,10.75112504239063
2023-08-20,10.939640083744816
2023-08-21,10.86816254755246
2023-08-22,10.836471451359467
2023-08-23,10.782616536633565
2023-08-24,10.727934425920568
2023-08-25,10.51136971929354
2023-08-26,10.933307965758365
2023-08-27,11.159504018070908
2023-08-28,11.053838029160316
2023-08-29,11.162300169115632
2023-08-30,10.588448859781884
2023-08-31,10.407024631277979
2023-09-01,10.363074367742978
2023-09-02,11.008322800980007
2023-09-03,11.036233204281464
2023-09-04,10.966285542665666
2023-09-05,10.906466206301562
2023-09-06,10.520282632353098
2023-09-07,10.946081721458526
2023-09-08,10.635677442823317
2023-09-09,10.787661170377243
2023-09-10,11.03521097319114
2023-09-11,11.035981693312966
2023-09-12,10.888207359346174
2023-09-13,10.561642499043687
2023-09-14,10.642007464767369
2023-09-15,10.891633325394386
2023-09-16,10.967073645987742
2023-09-17,11.160311879713001
2023-09-18,10.88312070741577
2023-09-19,10.703146961763972
2023-09-20,10.659303778757788
2023-09-21,10.578604064808017
2023-09-22,10.773420913952274
2023-09-23,10.512362052268161
2023-09-24,11.15274996915834
2023-09-25,10.93910139334218
2023-09-26,10.791574282504873
2023-09-27,10.531397111233654
2023-09-28,10.328082621617293
2023-09-29,10.739860759749943
2023-09-30,10.785351663215822
2023-10-01,10.73897648245767
2023-10-02,10.778726367513707
2023-10-03,10.816457881053108
2023-10-04,10.945819499921473
2023-10-05,10.55066080077016
2023-10-06,10.405237198317113
2023-10-07,10.752850969985754
2023-10-08,10.907955133759089
2023-10-09,10.585882120883195
2023-10-10,10.877141158084022
2023-10-11,10.680317442098529
2023-10-12,10.714551732106177
2023-10-13,10.929601323093948
2023-10-14,10.981272211306244
2023-10-15,10.932128615133033
2023-10-16,10.849054862451357
2023-10-17,11.296925229706606
2023-10-18,10.750490054367225
2023-10-19,10.639869892043967
2023-10-20,10.677304877764966
2023-10-21,10.871667574248999
2023-10-22,10.981472295231118
2023-10-23,10.96064098980234
2023-10-24,10.861535839018291
2023-10-25,10.770319081743118
2023-10-26,10.590867120333643
2023-10-27,10.609566569941423
2023-10-28,10.894452266714174
2023-10-29,11.002369054908723
2023-10-30,11.310727976843484
2023-10-31,10.585300172070994
2023-11-01,10.979273777958044
2023-11-02,10.900536220308595
2023-11-03,10.447646373922854
2023-11-04,10.870156597467808
2023-11-05,11.028873441346622
2023-11-06,10.918869268007997
2023-11-07,10.912024059746324
2023-11-08,10.695586823192308
2023-11-09,11.023954333681996
2023-11-10,10.947351959056501
2023-11-11,11.161483094370857
2023-11-12,11.242864863321053
2023-11-13,11.011486467704419
2023-11-14,11.001679558838587
2023-11-15,10.988042100309773
2023-11-16,10.6310476104294
2023-11-17,10.967981662087777
2023-11-18,10.989499554734987
2023-11-19,11.133944230835862
2023-11-20,11.34378399449854
2023-11-21,11.204022813014154
2023-11-22,10.918233928391068
2023-11-23,11.046713464794962
2023-11-24,10.758010733692585
2023-11-25,11.177754806354878
2023-11-26,11.339612849380671
2023-11-27,11.251838795679442
2023-11-28,11.248070538776672
2023-11-29,10.847101457692379
2023-11-30,11.07441574052149
2023-12-01,10.956026158974371
2023-12-02,11.071126137254042
2023-12-03,11.47273320184286
2023-12-04,11.257902384486927
2023-12-05,11.053698411170513
2023-12-06,10.867609648509262
2023-12-07,11.093551734007471
2023-12-08,10.859023017730966
2023-12-09,11.480551266289627
2023-12-10,11.07134564338015
2023-12-11,11.686715263436962
2023-12-12,11.365736544860106
2023-12-13,11.15612051613594
2023-12-14,10.990826545602314
2023-12-15,11.18124616811393
2023-12-16,11.282332770399094
2023-12-17,11.620116917636729
2023-12-18,11.520691417018929
2023-12-19,11.428246572192176
2023-12-20,11.187992906033957
2023-12-21,11.136202556083008
2023-12-22,11.239981526985042
2023-12-23,11.104126455219298
2023-12-24,11.325288425535062
2023-12-25,11.688144924640719
2023-12-26,11.504615113749713
2023-12-27,11.288389633624243
2023-12-28,11.221112699045033
2023-12-29,11.319684902583893
2023-12-30,11.353539645926718
2023-12-31,11.484720201487473
2024-01-01,11.680061817768157
2024-01-02,11.406321384114108
2024-01-03,11.45136155172943
2024-01-04,11.037123278954821
2024-01-05,11.496093105831996
2024-01-06,11.57955643084037
2024-01-07,11.71400687474004
2024-01-08,11.872180679821192
2024-01-09,11.876928186391947
2024-01-10,11.616228819571884
2024-01-11,11.090231568746086
2024-01-12,11.223519600351198
2024-01-13,11.488547231268115
2024-01-14,11.752968468335688
2024-01-15,11.875709875357357
2024-01-16,11.591343488567235
2024-01-17,11.564982928007417
2024-01-18,11.32572900194781
2024-01-19,11.396163985602877
2024-01-20,11.443450844412736
2024-01-21,11.682477078836959
2024-01-22,11.66692571463772
2024-01-23,11.625134534119821
2024-01-24,11.76600076359858
2024-01-25,11.367272445246872
2024-01-26,11.953037296132973
2024-01-27,11.798361861390156
2024-01-28,11.918210942686503
2024-01-29,11.810041057607666
2024-01-30,11.945254874102877
2024-01-31,11.58986205676709
2024-02-01,11.59578129942852
2024-02-02,12.009518608312273
2024-02-03,11.776793744964491
2024-02-04,12.129212053462773
2024-02-05,11.899135281050654
2024-02-06,11.900243295108806
2024-02-07,12.006561983330004
2024-02-08,11.547604893582212
2024-02-09,11.960964457879742
2024-02-10,11.960363213591632
2024-02-11,11.93484067902202
2024-02-12,12.16124017482697
2024-02-13,12.112505498435887
2024-02-14,11.894693691034377
2024-02-15,11.46593234512137
2024-02-16,11.639164933077124
2024-02-17,11.875519840467694
2024-02-18,12.065788618179491
2024-02-19,12.216505546111934
2024-02-20,12.04957324701288
2024-02-21,11.656673841149003
2024-02-22,11.813294265092809
2024-02-23,11.893855068720967
2024-02-24,12.049869217584835
2024-02-25,12.291533457491122
2024-02-26,12.300154090557259
2024-02-27,12.14264331992848
2024-02-28,11.89647512070531
2024-02-29,11.556310540956368
2024-03-01,11.915055231098584
2024-03-02,12.044544129204143
2024-03-03,12.216778624079735
2024-03-04,12.029304400556883
2024-03-05,11.956474820642569
2024-03-06,12.108946839148189
2024-03-07,11.842593411924748
2024-03-08,11.994999074275684
2024-03-09,12.058881337979486
2024-03-10,12.220820897318927
2024-03-11,12.400940220951922
2024-03-12,12.079665330192906
2024-03-13,12.002881308191546
2024-03-14,11.815718264124063
2024-03-15,11.863169332066473
2024-03-16,12.042858100786297
2024-03-17,12.283302325150084
2024-03-18,12.221028777791217
2024-03-19,12.377092000333288
2024-03-20,11.884936534620898
2024-03-21,11.886696214065337
2024-03-22,11.891049839419516
2024-03-23,12.33394032283253
2024-03-24,12.306115143517008
2024-03-25,12.473253623118483
2024-03-26,11.9905131569799
2024-03-27,12.08278341932925
2024-03-28,12.070746607308498
2024-03-29,11.990901364119269
2024-03-30,12.297236970348733
2024-03-31,12.21853001002696
2024-04-01,12.548338860341094
2024-04-02,12.575608865479522
2024-04-03,12.00469314718532
2024-04-04,11.885835071215958
2024-04-05,12.210889906424788
2024-04-06,12.38763911702608
2024-04-07,12.229947777074422
2024-04-08,12.285127864698518
2024-04-09,12.198692060801775
2024-04-10,11.866604550775714
2024-04-11,11.822984878865626
2024-04-12,11.849354105818357
2024-04-13,12.041599454833316
2024-04-14,12.308214998789346
2024-04-15,12.387306855337613
2024-04-16,12.476534345301532
2024-04-17,11.920502556842177
2024-04-18,12.109402138270632
2024-04-19,11.967839429455816
2024-04-20,12.14830764991881
2024-04-21,12.4125988051346
2024-04-22,12.180729271321221
2024-04-23,12.297293483635022
2024-04-24,12.090211400295718
2024-04-25,12.029630155978356
2024-04-26,12.036348438071913
2024-04-27,12.516090514034268
2024-04-28,12.206822561584552
2024-04-29,12.259641874656028
2024-04-30,12.135668007993946
2024-05-01,11.970189624967707
2024-05-02,11.847490194211021
2024-05-03,12.157737481600286
2024-05-04,12.346367217987419
2024-05-05,12.201460364960258
2024-05-06,12.198128197062331
2024-05-07,12.282651870041098
2024-05-08,11.952597752777775
2024-05-09,12.01908711248444
2024-05-10,11.9900113422203
2024-05-11,11.885266666890283
2024-05-12,12.497693866192778
2024-05-13,12.570028540853322
2024-05-14,12.09686692176742
2024-05-15,11.95331299064086
2024-05-16,11.942266723953525
2024-05-17,11.98419501325987
2024-05-18,12.185089263269864
2024-05-19,12.540015769129674
2024-05-20,12.246271629298695
2024-05-21,12.040469662515422
2024-05-22,11.775274162044253
2024-05-23,11.759738840763447
2024-05-24,11.898349512878957
2024-05-25,12.32409722838062
2024-05-26,12.12877661521578
2024-05-27,12.273656055098424
2024-05-28,12.124379717819446
2024-05-29,12.12642871227191
2024-05-30,12.213798862278386
2024-05-31,11.788466258396317
2024-06-01,11.9456875774584
2024-06-02,12.326659055670234
2024-06-03,12.305429778145204
2024-06-04,12.366364096249864
2024-06-05,11.997745682308777
2024-06-06,11.742339197693006
2024-06-07,11.917671634795115
2024-06-08,12.145904380130977
2024-06-09,12.253136946734347
2024-06-10,12.238817171731101
2024-06-11,12.208505633860353
2024-06-12,12.044279878830991
2024-06-13,11.961884953995444
2024-06-14,11.884323469845594
2024-06-15,11.912106777996598
2024-06-16,12.109296086878874
2024-06-17,12.300592394568161
2024-06-18,11.882536530241543
2024-06-19,11.8804584487393
2024-06-20,11.651548739981456
2024-06-21,11.747050877533683
2024-06-22,12.08441539306537
2024-06-23,12.071195293035172
2024-06-24,12.08160859363721
2024-06-25,11.755928635509262
2024-06-26,11.891746286326761
2024-06-27,11.76186117364713
2024-06-28,12.021572143132678
2024-06-29,11.80069910781191
2024-06-30,12.029512350587257
2024-07-01,12.066068894402143
2024-07-02,12.150469890449413
2024-07-03,11.719403146077676
2024-07-04,11.660743170284535
2024-07-05,11.74209977540724
2024-07-06,11.828686350078442
2024-07-07,11.883519477568392
2024-07-08,12.011652939772414
2024-07-09,12.028825931672603
2024-07-10,11.533718399344659
2024-07-11,11.592920313965996
2024-07-12,11.500086531073935
2024-07-13,11.934263462181146
2024-07-14,11.676457764934733
2024-07-15,11.853309860736191
2024-07-16,11.879146638372603
2024-07-17,11.877500500550179
2024-07-18,11.518298505672627
2024-07-19,11.477238290336311
2024-07-20,11.992838314988239
